N6705C exported datalog

"Sample interval: 0.00100352"
"Trigger sample: 0"
"Date: Tue Sep  1 16:19:49 2020"

Sample,"Curr avg 3","Volt avg 4"
1038,0.00179536,12.6007
1039,0.00193208,12.6014
1040,0.00211508,12.6005
1041,0.00179115,12.6012
1042,0.00153033,12.6007
1043,0.00228967,12.6014
1044,0.00150298,12.6007
1045,0.00199939,12.6012
1046,0.00177853,12.6016
1047,0.00165443,12.6013
1048,0.00186688,12.6014
1049,0.00206881,12.6008
1050,0.00165443,12.6011
1051,0.00225811,12.6012
1052,0.00179326,12.6008
1053,0.00170281,12.6013
1054,0.00217398,12.6017
1055,0.00178695,12.6009
1056,0.00167967,12.6007
1057,0.00193629,12.6009
1058,0.00158922,12.6009
1059,0.0018795,12.6005
1060,0.00196784,12.602
1061,0.00166705,12.6006
1062,0.00203094,12.6014
1063,0.00208984,12.6015
1064,0.00158502,12.6012
1065,0.00173436,12.6014
1066,0.00206881,12.6011
1067,0.00174067,12.6011
1068,0.00180588,12.6012
1069,0.00203305,12.6014
1070,0.0015156,12.6007
1071,0.00205198,12.6007
1072,0.00174067,12.6009
1073,0.00191526,12.6011
1074,0.00192157,12.6007
1075,0.00214663,12.6009
1076,0.00149457,12.6014
1077,0.00177222,12.6007
1078,0.0019426,12.6011
1079,0.00193419,12.6012
1080,0.00195943,12.6008
1081,0.00154295,12.6012
1082,0.00187108,12.6011
1083,0.00209405,12.601
1084,0.00192998,12.6007
1085,0.00171963,12.601
1086,0.00185005,12.6008
1087,0.00186267,12.6011
1088,0.00163129,12.6012
1089,0.0023128,12.601
1090,0.00141674,12.601
1091,0.00181429,12.6013
1092,0.00179536,12.6006
1093,0.00153453,12.6012
1094,0.00177643,12.6008
1095,0.00211087,12.6006
1096,0.0018837,12.6012
1097,0.00204356,12.6012
1098,0.00182691,12.6011
1099,0.00150929,12.6007
1100,0.00158502,12.6008
1101,0.00204146,12.6015
1102,0.00166495,12.6012
1103,0.00182481,12.6004
1104,0.00192998,12.6012
1105,0.00166284,12.6004
1106,0.00162078,12.6018
1107,0.00187319,12.6008
1108,0.00167126,12.6008
1109,0.00197205,12.6008
1110,0.00177012,12.6007
1111,0.00147985,12.6012
1112,0.00191315,12.6011
1113,0.0018206,12.6008
1114,0.00141674,12.6013
1115,0.00215294,12.601
1116,0.00195522,12.6013
1117,0.00167336,12.6011
1118,0.00207722,12.6008
1119,0.0017554,12.6016
1120,0.00182691,12.6009
1121,0.00214453,12.6012
1122,0.00162919,12.6008
1123,0.0019426,12.601
1124,0.0019384,12.6011
1125,0.00165864,12.6015
1126,0.00210246,12.6009
1127,0.00186688,12.6009
1128,0.00155557,12.6011
1129,0.00172595,12.6016
1130,0.00220763,12.6014
1131,0.00161447,12.6009
1132,0.00192788,12.6014
1133,0.00189001,12.6018
1134,0.00181429,12.6008
1135,0.00168808,12.6013
1136,0.00186898,12.6013
1137,0.00165022,12.6016
1138,0.00185636,12.6011
1139,0.00187529,12.6011
1140,0.00200781,12.6006
1141,0.0968809,12.5963
1142,0.490567,12.6003
1143,0.366406,12.6012
1144,0.29845,12.6016
1145,0.257795,12.6014
1146,0.229881,12.6007
1147,0.208718,12.6015
1148,0.192818,12.6011
1149,0.180198,12.6017
1150,0.169664,12.6017
1151,0.160842,12.6012
1152,0.152939,12.6011
1153,0.146871,12.6011
1154,0.140849,12.6013
1155,0.135963,12.6014
1156,0.13124,12.6016
1157,0.127248,12.6012
1158,0.123965,12.6012
1159,0.120235,12.6011
1160,0.117741,12.6012
1161,0.115225,12.6006
1162,0.112631,12.6013
1163,0.10971,12.6012
1164,0.107745,12.6009
1165,0.105844,12.6017
1166,0.103488,12.6012
1167,0.102156,12.6013
1168,0.101029,12.6011
1169,0.0995102,12.6012
1170,0.0977307,12.6012
1171,0.0962898,12.601
1172,0.0955221,12.6008
1173,0.0939655,12.6011
1174,0.0927981,12.6016
1175,0.0921881,12.6011
1176,0.0914603,12.6003
1177,0.0901688,12.6023
1178,0.0894368,12.6011
1179,0.088402,12.6009
1180,0.0878929,12.6013
1181,0.0868791,12.6001
1182,0.0862838,12.6011
1183,0.0860987,12.6007
1184,0.0852237,12.6004
1185,0.084885,12.6011
1186,0.0842834,12.6011
1187,0.0835788,12.601
1188,0.0832149,12.6015
1189,0.0827816,12.6012
1190,0.0821674,12.6009
1191,0.0819634,12.6015
1192,0.0815595,12.6009
1193,0.0812335,12.6016
1194,0.0807581,12.6016
1195,0.0800387,12.6015
1196,0.0802617,12.6012
1197,0.0799314,12.6011
1198,0.0793488,12.6011
1199,0.0793972,12.6011
1200,0.0790564,12.6008
1201,0.078743,12.601
1202,0.0784401,12.6014
1203,0.0784233,12.6013
1204,0.0781961,12.6013
1205,0.0778133,12.6002
1206,0.0778007,12.6008
1207,0.0777965,12.6005
1208,0.0771949,12.6008
1209,0.0772306,12.6006
1210,0.0772727,12.6012
1211,0.0764376,12.6013
1212,0.077075,12.6007
1213,0.0767363,12.6005
1214,0.0765007,12.6007
1215,0.0759139,12.6012
1216,0.0766185,12.6008
1217,0.0758508,12.6014
1218,0.075916,12.6007
1219,0.0760674,12.6016
1220,0.0762357,12.6012
1221,0.0758907,12.6009
1222,0.0757288,12.6008
1223,0.0761347,12.6008
1224,0.0752787,12.6008
1225,0.0754133,12.601
1226,0.0754974,12.6008
1227,0.0757393,12.6003
1228,0.0752134,12.6016
1229,0.0757225,12.6011
1230,0.0753523,12.6013
1231,0.0751567,12.6007
1232,0.0754827,12.6012
1233,0.0755037,12.6006
1234,0.0753186,12.6015
1235,0.0752997,12.6018
1236,0.0754343,12.6011
1237,0.0748916,12.6014
1238,0.075102,12.601
1239,0.0752113,12.6013
1240,0.0753312,12.6009
1241,0.0750431,12.6009
1242,0.0753228,12.6011
1243,0.0752219,12.6008
1244,0.0749905,12.601
1245,0.0751293,12.6016
1246,0.0746834,12.601
1247,0.0750241,12.6012
1248,0.0746287,12.6014
1249,0.0754238,12.6009
1250,0.0747023,12.6013
1251,0.0749232,12.6011
1252,0.0749926,12.6008
1253,0.0748369,12.6016
1254,0.0746371,12.6002
1255,0.075041,12.601
1256,0.0748706,12.6013
1257,0.0746161,12.601
1258,0.0749505,12.6007
1259,0.0744015,12.6012
1260,0.0748601,12.6011
1261,0.0747212,12.6015
1262,0.0746266,12.6009
1263,0.0748496,12.6011
1264,0.0745992,12.6014
1265,0.075001,12.6008
1266,0.074696,12.6007
1267,0.0748201,12.6011
1268,0.0746539,12.6016
1269,0.0745235,12.6009
1270,0.0745635,12.6014
1271,0.0750284,12.6008
1272,0.074797,12.6008
1273,0.0743426,12.6007
1274,0.0750284,12.6007
1275,0.0746182,12.6019
1276,0.0741891,12.6003
1277,0.0750662,12.6012
1278,0.0750368,12.6009
1279,0.0744331,12.6011
1280,0.075022,12.6014
1281,0.0745971,12.6009
1282,0.0745509,12.6011
1283,0.0747128,12.6016
1284,0.074574,12.6007
1285,0.0748348,12.6005
1286,0.0746392,12.6018
1287,0.074858,12.601
1288,0.0746329,12.6004
1289,0.074635,12.6009
1290,0.0749106,12.6009
1291,0.0745761,12.6015
1292,0.0741512,12.6016
1293,0.0748159,12.601
1294,0.0748054,12.6014
1295,0.0745614,12.6012
1296,0.0751293,12.601
1297,0.0750957,12.6011
1298,0.0742943,12.6008
1299,0.0746182,12.6013
1300,0.0745824,12.6009
1301,0.074858,12.6008
1302,0.0744962,12.6004
1303,0.0746266,12.6007
1304,0.0745193,12.6009
1305,0.0746708,12.6008
1306,0.0746539,12.6008
1307,0.0745425,12.6012
1308,0.0746224,12.6007
1309,0.0748622,12.6008
1310,0.0746708,12.6009
1311,0.0749926,12.601
1312,0.0746666,12.6012
1313,0.0749232,12.6015
1314,0.0743489,12.6011
1315,0.0744099,12.6013
1316,0.0748454,12.6013
1317,0.0748327,12.6009
1318,0.0744036,12.6011
1319,0.0747675,12.6007
1320,0.0745298,12.601
1321,0.0746897,12.6012
1322,0.0749463,12.6015
1323,0.0746119,12.6009
1324,0.0746855,12.6011
1325,0.0744794,12.6005
1326,0.0751293,12.6008
1327,0.0742585,12.6011
1328,0.0745572,12.6011
1329,0.0749758,12.6019
1330,0.0744709,12.6015
1331,0.0744057,12.6009
1332,0.0748664,12.6012
1333,0.0745845,12.6016
1334,0.0745109,12.6007
1335,0.0748538,12.6016
1336,0.0744794,12.6009
1337,0.0746539,12.6009
1338,0.0746371,12.6008
1339,0.0748937,12.601
1340,0.0745845,12.6013
1341,0.0745235,12.6006
1342,0.0748201,12.6009
1343,0.0745151,12.6017
1344,0.0749085,12.6012
1345,0.0747486,12.6016
1346,0.0748306,12.6017
1347,0.074614,12.601
1348,0.0749316,12.6008
1349,0.074635,12.6012
1350,0.0743658,12.6006
1351,0.0745593,12.6012
1352,0.0745572,12.6013
1353,0.0743237,12.6008
1354,0.0747886,12.6012
1355,0.0749274,12.6007
1356,0.074656,12.6007
1357,0.0742837,12.601
1358,0.0749232,12.6012
1359,0.0746666,12.6009
1360,0.07437,12.6006
1361,0.0750515,12.6009
1362,0.0744667,12.6009
1363,0.0742143,12.6013
1364,0.0750199,12.6004
1365,0.0746497,12.6015
1366,0.074351,12.601
1367,0.0746035,12.601
1368,0.0748559,12.6007
1369,0.0746098,12.6007
1370,0.0746476,12.6008
1371,0.0747949,12.6011
1372,0.0747717,12.6014
1373,0.0745761,12.6011
1374,0.0744941,12.601
1375,0.074269,12.6011
1376,0.0746182,12.6008
1377,0.0748096,12.6013
1378,0.0751272,12.6014
1379,0.0742522,12.6012
1380,0.0746203,12.6007
1381,0.0747991,12.6015
1382,0.0745088,12.6013
1383,0.0747549,12.6006
1384,0.0750389,12.6016
1385,0.07437,12.6003
1386,0.07437,12.6005
1387,0.0748643,12.6012
1388,0.074696,12.601
1389,0.0743805,12.6014
1390,0.0745782,12.6011
1391,0.0743637,12.6011
1392,0.0748075,12.6014
1393,0.0747591,12.6008
1394,0.074473,12.6009
1395,0.0743784,12.6012
1396,0.0746035,12.6012
1397,0.0746687,12.6013
1398,0.0747128,12.6016
1399,0.0747149,12.6013
1400,0.0749021,12.6011
1401,0.0747486,12.6012
1402,0.0744836,12.6005
1403,0.0747549,12.6013
1404,0.0749989,12.6009
1405,0.0742627,12.6017
1406,0.074778,12.6014
1407,0.0742585,12.6009
1408,0.0750031,12.6009
1409,0.0748285,12.6017
1410,0.0743637,12.6012
1411,0.0749148,12.6014
1412,0.0744688,12.6007
1413,0.074778,12.6013
1414,0.074574,12.6016
1415,0.0748411,12.6016
1416,0.0747696,12.6007
1417,0.0744836,12.6008
1418,0.0745866,12.6013
1419,0.0747675,12.6007
1420,0.0746203,12.601
1421,0.0745319,12.6003
1422,0.0749884,12.6012
1423,0.0745256,12.6013
1424,0.0744015,12.6005
1425,0.0746897,12.6007
1426,0.0747633,12.6009
1427,0.0748685,12.6013
1428,0.0745593,12.6011
1429,0.0747612,12.6009
1430,0.0742522,12.6011
1431,0.0747297,12.6013
1432,0.0748433,12.6012
1433,0.0748411,12.6012
1434,0.0743447,12.6012
1435,0.0747865,12.6018
1436,0.0746708,12.6018
1437,0.0747276,12.601
1438,0.0747528,12.6019
1439,0.0748601,12.6012
1440,0.0741996,12.6008
1441,0.0748012,12.6009
1442,0.0745256,12.6007
1443,0.0741554,12.6011
1444,0.0748138,12.6012
1445,0.0743069,12.6012
1446,0.0748874,12.6012
1447,0.0745824,12.6011
1448,0.0745887,12.6015
1449,0.0744604,12.6015
1450,0.074757,12.6011
1451,0.074452,12.6009
1452,0.074675,12.6022
1453,0.0745425,12.6009
1454,0.0746476,12.6011
1455,0.0751146,12.6014
1456,0.0746392,12.6007
1457,0.074452,12.6014
1458,0.074717,12.6012
1459,0.0742227,12.6009
1460,0.0749968,12.6014
1461,0.074452,12.6009
1462,0.0748012,12.6013
1463,0.0746918,12.6015
1464,0.0751693,12.6007
1465,0.0741638,12.6011
1466,0.0745887,12.6015
1467,0.0747318,12.6001
1468,0.0742332,12.601
1469,0.0749127,12.6007
1470,0.0743784,12.6006
1471,0.0746077,12.6011
1472,0.0745803,12.6005
1473,0.0748475,12.6007
1474,0.0748054,12.6016
1475,0.0743384,12.6014
1476,0.0748285,12.6013
1477,0.074513,12.6015
1478,0.0744667,12.6012
1479,0.0747696,12.6013
1480,0.0748496,12.6015
1481,0.0746329,12.6009
1482,0.0744436,12.602
1483,0.074961,12.6011
1484,0.0743931,12.6009
1485,0.0746645,12.6009
1486,0.0748475,12.6012
1487,0.0747297,12.6009
1488,0.0744604,12.6008
1489,0.0746855,12.6008
1490,0.0746918,12.6018
1491,0.0743363,12.6008
1492,0.0746708,12.6004
1493,0.0745193,12.6008
1494,0.0744499,12.6017
1495,0.0746455,12.6009
1496,0.0749,12.6011
1497,0.0746813,12.6009
1498,0.0744836,12.6011
1499,0.0747486,12.6015
1500,0.0746624,12.6012
1501,0.0746939,12.6014
1502,0.0747233,12.6009
1503,0.0744541,12.6009
1504,0.0745551,12.6015
1505,0.0749211,12.601
1506,0.0743868,12.6016
1507,0.0742774,12.602
1508,0.074879,12.6012
1509,0.0744941,12.6008
1510,0.0746518,12.6013
1511,0.0745004,12.6013
1512,0.0746666,12.6018
1513,0.0744772,12.601
1514,0.0744983,12.6016
1515,0.0749463,12.601
1516,0.0748327,12.6014
1517,0.0743826,12.6016
1518,0.0744457,12.6008
1519,0.0747381,12.6011
1520,0.0747549,12.6009
1521,0.0748811,12.601
1522,0.0749295,12.6014
1523,0.0740313,12.6009
1524,0.0748664,12.6013
1525,0.0748327,12.6005
1526,0.074452,12.6014
1527,0.0747759,12.6012
1528,0.0744436,12.6007
1529,0.0748559,12.6007
1530,0.0743426,12.6007
1531,0.0749127,12.6015
1532,0.0745361,12.6011
1533,0.0745782,12.6008
1534,0.074757,12.6013
1535,0.0742543,12.601
1536,0.0744583,12.6009
1537,0.074534,12.6013
1538,0.0748243,12.6011
1539,0.0745572,12.6007
1540,0.0743048,12.6011
1541,0.0748853,12.601
1542,0.0743069,12.6015
1543,0.074696,12.6012
1544,0.0745088,12.6014
1545,0.0746413,12.6017
1546,0.0743889,12.6012
1547,0.0750641,12.6011
1548,0.0745088,12.6008
1549,0.0745467,12.6012
1550,0.0749021,12.6014
1551,0.0747191,12.6009
1552,0.0743574,12.6009
1553,0.0744099,12.6012
1554,0.0748559,12.6008
1555,0.0745866,12.6012
1556,0.0746287,12.6016
1557,0.0751251,12.601
1558,0.074309,12.6012
1559,0.07498,12.6008
1560,0.074797,12.6008
1561,0.0746035,12.6014
1562,0.0746455,12.6008
1563,0.0745971,12.6017
1564,0.074595,12.6015
1565,0.0746119,12.6011
1566,0.0744057,12.6014
1567,0.0745046,12.6012
1568,0.075022,12.6004
1569,0.0745719,12.6014
1570,0.0747654,12.6008
1571,0.0743048,12.6015
1572,0.0748454,12.601
1573,0.0746308,12.6012
1574,0.074858,12.6009
1575,0.0745551,12.6011
1576,0.0746645,12.6013
1577,0.0745866,12.6011
1578,0.0745046,12.6011
1579,0.0746392,12.6011
1580,0.0749042,12.6013
1581,0.0744836,12.6014
1582,0.0746077,12.6001
1583,0.0748769,12.6009
1584,0.0745446,12.6009
1585,0.074513,12.6015
1586,0.0748201,12.6018
1587,0.0744057,12.601
1588,0.0745614,12.6012
1589,0.07498,12.6013
1590,0.074696,12.6013
1591,0.074553,12.6013
1592,0.0745635,12.6008
1593,0.0745908,12.6016
1594,0.074473,12.6016
1595,0.0747675,12.6013
1596,0.0743616,12.6013
1597,0.074492,12.6012
1598,0.0746813,12.6011
1599,0.0744688,12.6018
1600,0.0748075,12.6012
1601,0.0748033,12.6012
1602,0.0747107,12.6011
1603,0.074229,12.601
1604,0.0745509,12.6012
1605,0.0747149,12.6011
1606,0.0745382,12.6005
1607,0.0743616,12.6013
1608,0.0746918,12.6004
1609,0.0745488,12.6007
1610,0.0746013,12.6011
1611,0.0745509,12.6011
1612,0.0749,12.6013
1613,0.074473,12.6009
1614,0.0748622,12.6011
1615,0.0746897,12.6017
1616,0.0743952,12.6007
1617,0.0745698,12.6005
1618,0.0748643,12.6013
1619,0.0747991,12.6012
1620,0.0741701,12.6016
1621,0.0746602,12.6004
1622,0.0746266,12.6014
1623,0.0746918,12.6011
1624,0.0744331,12.6012
1625,0.0748243,12.6011
1626,0.0742332,12.602
1627,0.0744478,12.6011
1628,0.0747233,12.6008
1629,0.0745298,12.6005
1630,0.0747675,12.6014
1631,0.0747002,12.601
1632,0.0745088,12.601
1633,0.0743847,12.6009
1634,0.0748285,12.601
1635,0.0745319,12.6007
1636,0.0745719,12.6009
1637,0.0746056,12.6015
1638,0.0748033,12.6008
1639,0.074391,12.6016
1640,0.07429,12.6008
1641,0.0747865,12.6011
1642,0.0746518,12.6013
1643,0.0746035,12.6009
1644,0.074757,12.6008
1645,0.0747486,12.6013
1646,0.0747381,12.6013
1647,0.0747801,12.601
1648,0.0742753,12.6016
1649,0.0745593,12.6008
1650,0.074717,12.6015
1651,0.0744099,12.601
1652,0.0743384,12.6007
1653,0.0750725,12.6011
1654,0.0744941,12.6007
1655,0.074513,12.6007
1656,0.0746897,12.6011
1657,0.0748075,12.601
1658,0.0741554,12.6013
1659,0.0747759,12.601
1660,0.0746666,12.6013
1661,0.0742732,12.6013
1662,0.0749337,12.6011
1663,0.0749421,12.601
1664,0.0747276,12.601
1665,0.0745782,12.6007
1666,0.0744899,12.6007
1667,0.0747612,12.6016
1668,0.0743847,12.6004
1669,0.0747465,12.6008
1670,0.0746539,12.6004
1671,0.0742353,12.6003
1672,0.0747044,12.6015
1673,0.074574,12.6013
1674,0.0742522,12.6011
1675,0.0748538,12.6013
1676,0.0746792,12.6009
1677,0.0746792,12.601
1678,0.0746666,12.6003
1679,0.074473,12.6011
1680,0.0743994,12.6005
1681,0.074696,12.601
1682,0.0749526,12.6015
1683,0.0744415,12.6011
1684,0.074473,12.6015
1685,0.0748222,12.6012
1686,0.0743784,12.6012
1687,0.0746224,12.6007
1688,0.0748622,12.6016
1689,0.0746897,12.6013
1690,0.074452,12.6007
1691,0.0747002,12.6013
1692,0.0744709,12.6007
1693,0.0746161,12.6012
1694,0.075062,12.6014
1695,0.0746119,12.6013
1696,0.074595,12.6016
1697,0.074309,12.6012
1698,0.0748369,12.6012
1699,0.0743805,12.6011
1700,0.0748916,12.6014
1701,0.0748054,12.6007
1702,0.0743595,12.601
1703,0.0744436,12.6008
1704,0.0747044,12.6007
1705,0.0745614,12.6013
1706,0.074412,12.6015
1707,0.0749295,12.6011
1708,0.0747465,12.6015
1709,0.0744394,12.6012
1710,0.0749673,12.6008
1711,0.0747318,12.6009
1712,0.0742206,12.6011
1713,0.0748012,12.6011
1714,0.074778,12.6007
1715,0.074553,12.6008
1716,0.0745488,12.6005
1717,0.0749968,12.6006
1718,0.0743868,12.6012
1719,0.0745425,12.6009
1720,0.0748538,12.6004
1721,0.0746035,12.6015
1722,0.0744983,12.6009
1723,0.0745866,12.6006
1724,0.0749232,12.6008
1725,0.0742585,12.6012
1726,0.0745467,12.6012
1727,0.0750431,12.6011
1728,0.0745067,12.6011
1729,0.0745467,12.6013
1730,0.0746392,12.6018
1731,0.0745887,12.6012
1732,0.074635,12.6013
1733,0.0747107,12.6012
1734,0.0747107,12.6012
1735,0.0743721,12.6016
1736,0.0747865,12.6013
1737,0.0745172,12.6012
1738,0.0747107,12.6008
1739,0.0746476,12.6008
1740,0.074818,12.6017
1741,0.0743153,12.6011
1742,0.0743994,12.6011
1743,0.074797,12.6009
1744,0.0746876,12.6005
1745,0.0745656,12.6013
1746,0.0749106,12.6016
1747,0.0743553,12.6008
1748,0.0745277,12.6017
1749,0.0745446,12.6009
1750,0.0748264,12.6011
1751,0.0742879,12.6013
1752,0.0750767,12.6007
1753,0.0749106,12.6011
1754,0.0742627,12.6012
1755,0.0746329,12.6013
1756,0.0746224,12.6013
1757,0.0744457,12.6017
1758,0.0747086,12.6012
1759,0.0748853,12.6011
1760,0.074492,12.6012
1761,0.0747191,12.6009
1762,0.075062,12.6014
1763,0.0741028,12.6012
1764,0.0746476,12.6003
1765,0.074675,12.6009
1766,0.0745614,12.6009
1767,0.0745845,12.6013
1768,0.0746771,12.6011
1769,0.0745908,12.601
1770,0.0745803,12.601
1771,0.0748243,12.6017
1772,0.074736,12.6019
1773,0.0742353,12.6013
1774,0.0746098,12.6011
1775,0.0748958,12.6014
1776,0.285413,12.5964
1777,0.518267,12.6018
1778,0.408487,12.6011
1779,0.351888,12.6008
1780,0.31601,12.6009
1781,0.291029,12.6011
1782,0.272267,12.6009
1783,0.257659,12.6012
1784,0.245722,12.6013
1785,0.236384,12.6013
1786,0.227861,12.6012
1787,0.220619,12.6008
1788,0.21473,12.601
1789,0.208865,12.6015
1790,0.204253,12.6013
1791,0.200073,12.6011
1792,0.196562,12.6011
1793,0.192431,12.6013
1794,0.189493,12.6015
1795,0.186762,12.6013
1796,0.184413,12.6015
1797,0.181508,12.6011
1798,0.17939,12.6013
1799,0.177415,12.6008
1800,0.17605,12.6012
1801,0.173738,12.601
1802,0.171988,12.6009
1803,0.17048,12.6013
1804,0.169666,12.6006
1805,0.167964,12.6018
1806,0.166281,12.601
1807,0.165682,12.6009
1808,0.164756,12.6015
1809,0.163484,12.6011
1810,0.162335,12.6015
1811,0.16218,12.6014
1812,0.160693,12.6009
1813,0.159748,12.6016
1814,0.159216,12.6008
1815,0.158118,12.6009
1816,0.157354,12.6014
1817,0.15646,12.6004
1818,0.156349,12.6012
1819,0.155922,12.6007
1820,0.15563,12.6012
1821,0.155058,12.6008
1822,0.154481,12.6012
1823,0.154326,12.6009
1824,0.153556,12.6017
1825,0.153322,12.6012
1826,0.153055,12.6009
1827,0.152632,12.6011
1828,0.152477,12.601
1829,0.152062,12.601
1830,0.151732,12.6017
1831,0.151362,12.6009
1832,0.150819,12.6009
1833,0.151194,12.6004
1834,0.150834,12.6009
1835,0.150817,12.6011
1836,0.150119,12.6008
1837,0.150072,12.6009
1838,0.150041,12.6008
1839,0.149862,12.6012
1840,0.149704,12.6014
1841,0.149172,12.6009
1842,0.149856,12.6008
1843,0.148714,12.6011
1844,0.148939,12.6006
1845,0.148653,12.6015
1846,0.148751,12.6013
1847,0.148623,12.6009
1848,0.14827,12.601
1849,0.148318,12.6013
1850,0.148064,12.601
1851,0.148526,12.6009
1852,0.147986,12.6009
1853,0.148108,12.6011
1854,0.147811,12.6006
1855,0.148043,12.6017
1856,0.147773,12.6009
1857,0.147384,12.6016
1858,0.147885,12.6013
1859,0.147534,12.6016
1860,0.147521,12.6009
1861,0.147237,12.6011
1862,0.147525,12.6014
1863,0.147521,12.6005
1864,0.147222,12.6013
1865,0.147138,12.6015
1866,0.147229,12.6013
1867,0.147508,12.6004
1868,0.147117,12.6011
1869,0.14725,12.6009
1870,0.147191,12.6012
1871,0.146787,12.601
1872,0.146993,12.6012
1873,0.146924,12.6016
1874,0.147077,12.6005
1875,0.146812,12.6006
1876,0.146797,12.6009
1877,0.147296,12.6007
1878,0.147256,12.6013
1879,0.146606,12.601
1880,0.146783,12.6016
1881,0.147344,12.6017
1882,0.147033,12.6007
1883,0.146372,12.6016
1884,0.146772,12.6007
1885,0.146393,12.6007
1886,0.14725,12.6011
1887,0.146722,12.6016
1888,0.146579,12.6008
1889,0.146696,12.6012
1890,0.146894,12.6009
1891,0.146623,12.6005
1892,0.146423,12.6012
1893,0.147008,12.6013
1894,0.146549,12.6011
1895,0.146797,12.6008
1896,0.146423,12.6015
1897,0.14656,12.6012
1898,0.146793,12.6011
1899,0.146246,12.6014
1900,0.146835,12.6013
1901,0.146614,12.6014
1902,0.1469,12.601
1903,0.146248,12.6011
1904,0.146698,12.6007
1905,0.146896,12.6016
1906,0.146452,12.6012
1907,0.146396,12.601
1908,0.146747,12.6011
1909,0.146471,12.6013
1910,0.146818,12.6007
1911,0.146299,12.6013
1912,0.147069,12.6007
1913,0.146208,12.6007
1914,0.146549,12.6007
1915,0.146945,12.6011
1916,0.146684,12.6013
1917,0.146724,12.6016
1918,0.14636,12.6015
1919,0.14665,12.6011
1920,0.146318,12.6011
1921,0.146993,12.6011
1922,0.146402,12.6014
1923,0.146408,12.6009
1924,0.146785,12.6005
1925,0.146715,12.6019
1926,0.146303,12.601
1927,0.146324,12.6017
1928,0.146499,12.6013
1929,0.146345,12.6009
1930,0.146583,12.6013
1931,0.146465,12.6008
1932,0.146856,12.6011
1933,0.14616,12.6018
1934,0.146654,12.6013
1935,0.146646,12.601
1936,0.146833,12.6011
1937,0.146467,12.6007
1938,0.1464,12.6015
1939,0.146717,12.6013
1940,0.146598,12.6012
1941,0.146646,12.6012
1942,0.146364,12.6014
1943,0.146694,12.6009
1944,0.146757,12.6014
1945,0.14664,12.6009
1946,0.146667,12.6007
1947,0.146499,12.6009
1948,0.14673,12.6011
1949,0.146669,12.6013
1950,0.146665,12.6012
1951,0.146139,12.6011
1952,0.146633,12.6014
1953,0.146692,12.6013
1954,0.146438,12.6013
1955,0.146903,12.6011
1956,0.146945,12.6011
1957,0.146446,12.6013
1958,0.14633,12.6011
1959,0.146393,12.6008
1960,0.146778,12.6015
1961,0.146867,12.6016
1962,0.146408,12.6015
1963,0.146541,12.6006
1964,0.146652,12.6014
1965,0.146602,12.6011
1966,0.146482,12.6013
1967,0.146293,12.6011
1968,0.146995,12.6014
1969,0.146415,12.6009
1970,0.146745,12.6016
1971,0.146543,12.6014
1972,0.146669,12.6009
1973,0.146562,12.6017
1974,0.146314,12.6018
1975,0.146738,12.6011
1976,0.146593,12.601
1977,0.1464,12.6008
1978,0.146551,12.6013
1979,0.146842,12.6009
1980,0.146509,12.6009
1981,0.146078,12.6007
